minCharge,chargeDispRate,initCharge,vehicleNum,vehicleType,initSpeed
0,24,600,4702,PlugInEV,1
0,24,600,4704,OnlineEV,1
0,24,600,4706,PlugInEV,1
0,24,600,4708,OnlineEV,1
0,24,600,4710,PlugInEV,1
0,24,600,4712,OnlineEV,1
0,24,600,4714,PlugInEV,1
0,24,600,4716,OnlineEV,1
0,24,600,4718,PlugInEV,1
0,24,600,4720,OnlineEV,1
0,24,600,4722,PlugInEV,1
0,24,600,4724,OnlineEV,1
0,24,600,4726,PlugInEV,1
0,24,600,4728,OnlineEV,1
0,24,600,4730,PlugInEV,1
0,24,600,4732,OnlineEV,1
0,24,600,4734,PlugInEV,1
0,24,600,4736,OnlineEV,1
0,24,600,4738,PlugInEV,1
0,24,600,4740,OnlineEV,1
0,24,600,4742,PlugInEV,1
0,24,600,4744,OnlineEV,1
0,24,600,4746,PlugInEV,1
0,24,600,4748,OnlineEV,1
0,24,600,4750,PlugInEV,1
0,24,600,4752,OnlineEV,1
0,24,600,4754,PlugInEV,1
0,24,600,4756,OnlineEV,1
0,24,600,4758,PlugInEV,1
0,24,600,4760,OnlineEV,1
0,24,600,4762,PlugInEV,1
0,24,600,4764,OnlineEV,1
0,24,600,4766,PlugInEV,1
0,24,600,4768,OnlineEV,1
0,24,600,4770,PlugInEV,1
0,24,600,4772,OnlineEV,1
0,24,600,4774,PlugInEV,1
0,24,600,4776,OnlineEV,1
0,24,600,4778,PlugInEV,1
0,24,600,4780,OnlineEV,1
0,24,600,4782,PlugInEV,1
0,24,600,4784,OnlineEV,1
0,24,600,4786,PlugInEV,1
0,24,600,4788,OnlineEV,1
0,24,600,4790,PlugInEV,1
0,24,600,4792,OnlineEV,1
0,24,600,4794,PlugInEV,1
0,24,600,4796,OnlineEV,1
0,24,600,4798,PlugInEV,1
0,24,600,4800,OnlineEV,1
0,24,600,4802,PlugInEV,1
0,24,600,4804,OnlineEV,1
0,24,600,4806,PlugInEV,1
0,24,600,4808,OnlineEV,1
0,24,600,4810,PlugInEV,1
0,24,600,4812,OnlineEV,1
0,24,600,4814,PlugInEV,1
0,24,600,4816,OnlineEV,1
0,24,600,4818,PlugInEV,1
0,24,600,4820,OnlineEV,1
0,24,600,4822,PlugInEV,1
0,24,600,4824,OnlineEV,1
0,24,600,4826,PlugInEV,1
0,24,600,4828,OnlineEV,1
0,24,600,4830,PlugInEV,1
0,24,600,4832,OnlineEV,1
0,24,600,4834,PlugInEV,1
0,24,600,4836,OnlineEV,1
0,24,600,4838,PlugInEV,1
0,24,600,4840,OnlineEV,1
0,24,600,4842,PlugInEV,1
0,24,600,4844,OnlineEV,1
0,24,600,4846,PlugInEV,1
0,24,600,4848,OnlineEV,1
0,24,600,4850,PlugInEV,1
0,24,600,4852,OnlineEV,1
0,24,600,4854,PlugInEV,1
0,24,600,4856,OnlineEV,1
0,24,600,4858,PlugInEV,1
0,24,600,4860,OnlineEV,1
0,24,600,4862,PlugInEV,1
0,24,600,4864,OnlineEV,1
0,24,600,4866,PlugInEV,1
0,24,600,4868,OnlineEV,1
0,24,600,4870,PlugInEV,1
0,24,600,4872,OnlineEV,1
0,24,600,4874,PlugInEV,1
0,24,600,4876,OnlineEV,1
0,24,600,4878,PlugInEV,1
0,24,600,4880,OnlineEV,1
0,24,600,4882,PlugInEV,1
0,24,600,4884,OnlineEV,1
0,24,600,4886,PlugInEV,1
0,24,600,4888,OnlineEV,1
0,24,600,4890,PlugInEV,1
0,24,600,4892,OnlineEV,1
0,24,600,4894,PlugInEV,1
0,24,600,4896,OnlineEV,1
0,24,600,4898,PlugInEV,1
0,24,600,4900,OnlineEV,1
0,24,600,4902,PlugInEV,1
0,24,600,4904,OnlineEV,1
0,24,600,4906,PlugInEV,1
0,24,600,4908,OnlineEV,1
0,24,600,4910,PlugInEV,1
0,24,600,4912,OnlineEV,1
0,24,600,4914,PlugInEV,1
0,24,600,4916,OnlineEV,1
0,24,600,4918,PlugInEV,1
0,24,600,4920,OnlineEV,1
0,24,600,4922,PlugInEV,1
0,24,600,4924,OnlineEV,1
0,24,600,4926,PlugInEV,1
0,24,600,4928,OnlineEV,1
0,24,600,4930,PlugInEV,1
0,24,600,4932,OnlineEV,1
0,24,600,4934,PlugInEV,1
0,24,600,4936,OnlineEV,1
0,24,600,4938,PlugInEV,1
0,24,600,4940,OnlineEV,1
0,24,600,4942,PlugInEV,1
0,24,600,4944,OnlineEV,1
0,24,600,4946,PlugInEV,1
0,24,600,4948,OnlineEV,1
0,24,600,4950,PlugInEV,1
0,24,600,4952,OnlineEV,1
0,24,600,4954,PlugInEV,1
0,24,600,4956,OnlineEV,1
0,24,600,4958,PlugInEV,1
0,24,600,4960,OnlineEV,1
0,24,600,4962,PlugInEV,1
0,24,600,4964,OnlineEV,1
0,24,600,4966,PlugInEV,1
0,24,600,4968,OnlineEV,1
0,24,600,4970,PlugInEV,1
0,24,600,4972,OnlineEV,1
0,24,600,4974,PlugInEV,1
0,24,600,4976,OnlineEV,1
0,24,600,4978,PlugInEV,1
0,24,600,4980,OnlineEV,1
0,24,600,4982,PlugInEV,1
0,24,600,4984,OnlineEV,1
0,24,600,4986,PlugInEV,1
0,24,600,4988,OnlineEV,1
0,24,600,4990,PlugInEV,1
0,24,600,4992,OnlineEV,1
0,24,600,4994,PlugInEV,1
0,24,600,4996,OnlineEV,1
0,24,600,4998,PlugInEV,1
0,24,600,5000,OnlineEV,1
0,24,600,5002,PlugInEV,1
0,24,600,5004,OnlineEV,1
0,24,600,5006,PlugInEV,1
0,24,600,5008,OnlineEV,1
0,24,600,5010,PlugInEV,1
0,24,600,5012,OnlineEV,1
0,24,600,5014,PlugInEV,1
0,24,600,5016,OnlineEV,1
0,24,600,5018,PlugInEV,1
0,24,600,5020,OnlineEV,1
0,24,600,5022,PlugInEV,1
0,24,600,5024,OnlineEV,1
0,24,600,5026,PlugInEV,1
0,24,600,5028,OnlineEV,1
0,24,600,5030,PlugInEV,1
0,24,600,5032,OnlineEV,1
0,24,600,5034,PlugInEV,1
0,24,600,5036,OnlineEV,1
0,24,600,5038,PlugInEV,1
0,24,600,5040,OnlineEV,1
0,24,600,5042,PlugInEV,1
0,24,600,5044,OnlineEV,1
0,24,600,5046,PlugInEV,1
0,24,600,5048,OnlineEV,1
0,24,600,5050,PlugInEV,1
0,24,600,5052,OnlineEV,1
0,24,600,5054,PlugInEV,1
0,24,600,5056,OnlineEV,1
0,24,600,5058,PlugInEV,1
0,24,600,5060,OnlineEV,1
0,24,600,5062,PlugInEV,1
0,24,600,5064,OnlineEV,1
0,24,600,5066,PlugInEV,1
0,24,600,5068,OnlineEV,1
0,24,600,5070,PlugInEV,1
0,24,600,5072,OnlineEV,1
0,24,600,5074,PlugInEV,1
0,24,600,5076,OnlineEV,1
0,24,600,5078,PlugInEV,1
0,24,600,5080,OnlineEV,1
0,24,600,5082,PlugInEV,1
0,24,600,5084,OnlineEV,1
0,24,600,5086,PlugInEV,1
0,24,600,5088,OnlineEV,1
0,24,600,5090,PlugInEV,1
0,24,600,5092,OnlineEV,1
0,24,600,5094,PlugInEV,1
0,24,600,5096,OnlineEV,1
0,24,600,5098,PlugInEV,1
0,24,600,5100,OnlineEV,1
0,24,600,5102,PlugInEV,1
0,24,600,5104,OnlineEV,1
0,24,600,5106,PlugInEV,1
0,24,600,5108,OnlineEV,1
0,24,600,5110,PlugInEV,1
0,24,600,5112,OnlineEV,1
0,24,600,5114,PlugInEV,1
0,24,600,5116,OnlineEV,1
0,24,600,5118,PlugInEV,1
0,24,600,5120,OnlineEV,1
0,24,600,5122,PlugInEV,1
0,24,600,5124,OnlineEV,1
0,24,600,5126,PlugInEV,1
0,24,600,5128,OnlineEV,1
0,24,600,5130,PlugInEV,1
0,24,600,5132,OnlineEV,1
0,24,600,5134,PlugInEV,1
0,24,600,5136,OnlineEV,1
0,24,600,5138,PlugInEV,1
0,24,600,5140,OnlineEV,1
0,24,600,5142,PlugInEV,1
0,24,600,5144,OnlineEV,1
0,24,600,5146,PlugInEV,1
0,24,600,5148,OnlineEV,1
0,24,600,5150,PlugInEV,1
0,24,600,5152,OnlineEV,1
0,24,600,5154,PlugInEV,1
0,24,600,5156,OnlineEV,1
0,24,600,5158,PlugInEV,1
0,24,600,5160,OnlineEV,1
0,24,600,5162,PlugInEV,1
0,24,600,5164,OnlineEV,1
0,24,600,5166,PlugInEV,1
0,24,600,5168,OnlineEV,1
0,24,600,5170,PlugInEV,1
0,24,600,5172,OnlineEV,1
0,24,600,5174,PlugInEV,1
0,24,600,5176,OnlineEV,1
0,24,600,5178,PlugInEV,1
0,24,600,5180,OnlineEV,1
0,24,600,5182,PlugInEV,1
0,24,600,5184,OnlineEV,1
0,24,600,5186,PlugInEV,1
0,24,600,5188,OnlineEV,1
0,24,600,5190,PlugInEV,1
0,24,600,5192,OnlineEV,1
0,24,600,5194,PlugInEV,1
0,24,600,5196,OnlineEV,1
0,24,600,5198,PlugInEV,1
0,24,600,5200,OnlineEV,1
0,24,600,5202,PlugInEV,1
0,24,600,5204,OnlineEV,1
0,24,600,5206,PlugInEV,1
0,24,600,5208,OnlineEV,1
0,24,600,5210,PlugInEV,1
0,24,600,5212,OnlineEV,1
0,24,600,5214,PlugInEV,1
0,24,600,5216,OnlineEV,1
0,24,600,5218,PlugInEV,1
0,24,600,5220,OnlineEV,1
0,24,600,5222,PlugInEV,1
0,24,600,5224,OnlineEV,1
0,24,600,5226,PlugInEV,1
0,24,600,5228,OnlineEV,1
0,24,600,5230,PlugInEV,1
0,24,600,5232,OnlineEV,1
0,24,600,5234,PlugInEV,1
0,24,600,5236,OnlineEV,1
0,24,600,5238,PlugInEV,1
0,24,600,5240,OnlineEV,1
0,24,600,5242,PlugInEV,1
0,24,600,5244,OnlineEV,1
0,24,600,5246,PlugInEV,1
0,24,600,5248,OnlineEV,1
0,24,600,5250,PlugInEV,1
0,24,600,5252,OnlineEV,1
0,24,600,5254,PlugInEV,1
0,24,600,5256,OnlineEV,1
0,24,600,5258,PlugInEV,1
0,24,600,5260,OnlineEV,1
0,24,600,5262,PlugInEV,1
0,24,600,5264,OnlineEV,1
0,24,600,5266,PlugInEV,1
0,24,600,5268,OnlineEV,1
0,24,600,5270,PlugInEV,1
0,24,600,5272,OnlineEV,1
0,24,600,5274,PlugInEV,1
0,24,600,5276,OnlineEV,1
0,24,600,5278,PlugInEV,1
0,24,600,5280,OnlineEV,1
0,24,600,5282,PlugInEV,1
0,24,600,5284,OnlineEV,1
0,24,600,5286,PlugInEV,1
0,24,600,5288,OnlineEV,1
0,24,600,5290,PlugInEV,1
0,24,600,5292,OnlineEV,1
0,24,600,5294,PlugInEV,1
0,24,600,5296,OnlineEV,1
0,24,600,5298,PlugInEV,1
0,24,600,5300,OnlineEV,1
0,24,600,5302,PlugInEV,1
0,24,600,5304,OnlineEV,1
0,24,600,5306,PlugInEV,1
0,24,600,5308,OnlineEV,1
0,24,600,5310,PlugInEV,1
0,24,600,5312,OnlineEV,1
0,24,600,5314,PlugInEV,1
0,24,600,5316,OnlineEV,1
0,24,600,5318,PlugInEV,1
0,24,600,5320,OnlineEV,1
0,24,600,5322,PlugInEV,1
0,24,600,5324,OnlineEV,1
0,24,600,5326,PlugInEV,1
0,24,600,5328,OnlineEV,1
0,24,600,5330,PlugInEV,1
0,24,600,5332,OnlineEV,1
0,24,600,5334,PlugInEV,1
0,24,600,5336,OnlineEV,1
0,24,600,5338,PlugInEV,1
0,24,600,5340,OnlineEV,1
0,24,600,5342,PlugInEV,1
0,24,600,5344,OnlineEV,1
0,24,600,5346,PlugInEV,1
0,24,600,5348,OnlineEV,1
0,24,600,5350,PlugInEV,1
0,24,600,5352,OnlineEV,1
0,24,600,5354,PlugInEV,1
0,24,600,5356,OnlineEV,1
0,24,600,5358,PlugInEV,1
0,24,600,5360,OnlineEV,1
0,24,600,5362,PlugInEV,1
0,24,600,5364,OnlineEV,1
0,24,600,5366,PlugInEV,1
0,24,600,5368,OnlineEV,1
0,24,600,5370,PlugInEV,1
0,24,600,5372,OnlineEV,1
0,24,600,5374,PlugInEV,1
0,24,600,5376,OnlineEV,1
0,24,600,5378,PlugInEV,1
0,24,600,5380,OnlineEV,1
0,24,600,5382,PlugInEV,1
0,24,600,5384,OnlineEV,1
0,24,600,5386,PlugInEV,1
0,24,600,5388,OnlineEV,1
0,24,600,5390,PlugInEV,1
0,24,600,5392,OnlineEV,1
0,24,600,5394,PlugInEV,1
0,24,600,5396,OnlineEV,1
0,24,600,5398,PlugInEV,1
0,24,600,5400,OnlineEV,1
0,24,600,5402,PlugInEV,1
0,24,600,5404,OnlineEV,1
0,24,600,5406,PlugInEV,1
0,24,600,5408,OnlineEV,1
0,24,600,5410,PlugInEV,1
0,24,600,5412,OnlineEV,1
0,24,600,5414,PlugInEV,1
0,24,600,5416,OnlineEV,1
0,24,600,5418,PlugInEV,1
0,24,600,5420,OnlineEV,1
0,24,600,5422,PlugInEV,1
0,24,600,5424,OnlineEV,1
0,24,600,5426,PlugInEV,1
0,24,600,5428,OnlineEV,1
0,24,600,5430,PlugInEV,1
0,24,600,5432,OnlineEV,1
0,24,600,5434,PlugInEV,1
0,24,600,5436,OnlineEV,1
0,24,600,5438,PlugInEV,1
0,24,600,5440,OnlineEV,1
0,24,600,5442,PlugInEV,1
0,24,600,5444,OnlineEV,1
0,24,600,5446,PlugInEV,1
0,24,600,5448,OnlineEV,1
0,24,600,5450,PlugInEV,1
0,24,600,5452,OnlineEV,1
0,24,600,5454,PlugInEV,1
0,24,600,5456,OnlineEV,1
0,24,600,5458,PlugInEV,1
0,24,600,5460,OnlineEV,1
0,24,600,5462,PlugInEV,1
0,24,600,5464,OnlineEV,1
0,24,600,5466,PlugInEV,1
0,24,600,5468,OnlineEV,1
0,24,600,5470,PlugInEV,1
0,24,600,5472,OnlineEV,1
0,24,600,5474,PlugInEV,1
0,24,600,5476,OnlineEV,1
0,24,600,5478,PlugInEV,1
0,24,600,5480,OnlineEV,1
0,24,600,5482,PlugInEV,1
0,24,600,5484,OnlineEV,1
0,24,600,5486,PlugInEV,1
0,24,600,5488,OnlineEV,1
0,24,600,5490,PlugInEV,1
0,24,600,5492,OnlineEV,1
0,24,600,5494,PlugInEV,1
0,24,600,5496,OnlineEV,1
0,24,600,5498,PlugInEV,1
0,24,600,5500,OnlineEV,1
0,24,600,5502,PlugInEV,1
0,24,600,5504,OnlineEV,1
0,24,600,5506,PlugInEV,1
0,24,600,5508,OnlineEV,1
0,24,600,5510,PlugInEV,1
0,24,600,5512,OnlineEV,1
0,24,600,5514,PlugInEV,1
0,24,600,5516,OnlineEV,1
0,24,600,5518,PlugInEV,1
0,24,600,5520,OnlineEV,1
0,24,600,5522,PlugInEV,1
0,24,600,5524,OnlineEV,1
0,24,600,5526,PlugInEV,1
0,24,600,5528,OnlineEV,1
0,24,600,5530,PlugInEV,1
0,24,600,5532,OnlineEV,1
0,24,600,5534,PlugInEV,1
0,24,600,5536,OnlineEV,1
0,24,600,5538,PlugInEV,1
0,24,600,5540,OnlineEV,1
0,24,600,5542,PlugInEV,1
0,24,600,5544,OnlineEV,1
0,24,600,5546,PlugInEV,1
0,24,600,5548,OnlineEV,1
0,24,600,5550,PlugInEV,1
0,24,600,5552,OnlineEV,1
0,24,600,5554,PlugInEV,1
0,24,600,5556,OnlineEV,1
0,24,600,5558,PlugInEV,1
0,24,600,5560,OnlineEV,1
0,24,600,5562,PlugInEV,1
0,24,600,5564,OnlineEV,1
0,24,600,5566,PlugInEV,1
0,24,600,5568,OnlineEV,1
0,24,600,5570,PlugInEV,1
0,24,600,5572,OnlineEV,1
0,24,600,5574,PlugInEV,1
0,24,600,5576,OnlineEV,1
0,24,600,5578,PlugInEV,1
0,24,600,5580,OnlineEV,1
0,24,600,5582,PlugInEV,1
0,24,600,5584,OnlineEV,1
0,24,600,5586,PlugInEV,1
0,24,600,5588,OnlineEV,1
0,24,600,5590,PlugInEV,1
0,24,600,5592,OnlineEV,1
0,24,600,5594,PlugInEV,1
0,24,600,5596,OnlineEV,1
0,24,600,5598,PlugInEV,1
0,24,600,5600,OnlineEV,1
0,24,600,5602,PlugInEV,1
0,24,600,5604,OnlineEV,1
0,24,600,5606,PlugInEV,1
0,24,600,5608,OnlineEV,1
0,24,600,5610,PlugInEV,1
0,24,600,5612,OnlineEV,1
0,24,600,5614,PlugInEV,1
0,24,600,5616,OnlineEV,1
0,24,600,5618,PlugInEV,1
0,24,600,5620,OnlineEV,1
0,24,600,5622,PlugInEV,1
0,24,600,5624,OnlineEV,1
0,24,600,5626,PlugInEV,1
0,24,600,5628,OnlineEV,1
0,24,600,5630,PlugInEV,1
0,24,600,5632,OnlineEV,1
0,24,600,5634,PlugInEV,1
0,24,600,5636,OnlineEV,1
0,24,600,5638,PlugInEV,1
0,24,600,5640,OnlineEV,1
0,24,600,5642,PlugInEV,1
0,24,600,5644,OnlineEV,1
0,24,600,5646,PlugInEV,1
0,24,600,5648,OnlineEV,1
0,24,600,5650,PlugInEV,1
0,24,600,5652,OnlineEV,1
0,24,600,5654,PlugInEV,1
0,24,600,5656,OnlineEV,1
0,24,600,5658,PlugInEV,1
0,24,600,5660,OnlineEV,1
0,24,600,5662,PlugInEV,1
0,24,600,5664,OnlineEV,1
0,24,600,5666,PlugInEV,1
0,24,600,5668,OnlineEV,1
0,24,600,5670,PlugInEV,1
0,24,600,5672,OnlineEV,1
0,24,600,5674,PlugInEV,1
0,24,600,5676,OnlineEV,1
0,24,600,5678,PlugInEV,1
0,24,600,5680,OnlineEV,1
0,24,600,5682,PlugInEV,1
0,24,600,5684,OnlineEV,1
0,24,600,5686,PlugInEV,1
0,24,600,5688,OnlineEV,1
0,24,600,5690,PlugInEV,1
0,24,600,5692,OnlineEV,1
0,24,600,5694,PlugInEV,1
0,24,600,5696,OnlineEV,1
0,24,600,5698,PlugInEV,1
0,24,600,5700,OnlineEV,1
0,24,600,5702,PlugInEV,1
0,24,600,5704,OnlineEV,1
0,24,600,5706,PlugInEV,1
0,24,600,5708,OnlineEV,1
0,24,600,5710,PlugInEV,1
0,24,600,5712,OnlineEV,1
0,24,600,5714,PlugInEV,1
0,24,600,5716,OnlineEV,1
0,24,600,5718,PlugInEV,1
0,24,600,5720,OnlineEV,1
0,24,600,5722,PlugInEV,1
0,24,600,5724,OnlineEV,1
0,24,600,5726,PlugInEV,1
0,24,600,5728,OnlineEV,1
0,24,600,5730,PlugInEV,1
0,24,600,5732,OnlineEV,1
0,24,600,5734,PlugInEV,1
0,24,600,5736,OnlineEV,1
0,24,600,5738,PlugInEV,1
0,24,600,5740,OnlineEV,1
0,24,600,5742,PlugInEV,1
0,24,600,5744,OnlineEV,1
0,24,600,5746,PlugInEV,1
0,24,600,5748,OnlineEV,1
0,24,600,5750,PlugInEV,1
0,24,600,5752,OnlineEV,1
0,24,600,5754,PlugInEV,1
0,24,600,5756,OnlineEV,1
0,24,600,5758,PlugInEV,1
0,24,600,5760,OnlineEV,1
0,24,600,5762,PlugInEV,1
0,24,600,5764,OnlineEV,1
0,24,600,5766,PlugInEV,1
0,24,600,5768,OnlineEV,1
0,24,600,5770,PlugInEV,1
0,24,600,5772,OnlineEV,1
0,24,600,5774,PlugInEV,1
0,24,600,5776,OnlineEV,1
0,24,600,5778,PlugInEV,1
0,24,600,5780,OnlineEV,1
0,24,600,5782,PlugInEV,1
0,24,600,5784,OnlineEV,1
0,24,600,5786,PlugInEV,1
0,24,600,5788,OnlineEV,1
0,24,600,5790,PlugInEV,1
0,24,600,5792,OnlineEV,1
0,24,600,5794,PlugInEV,1
0,24,600,5796,OnlineEV,1
0,24,600,5798,PlugInEV,1
0,24,600,5800,OnlineEV,1
0,24,600,5802,PlugInEV,1
0,24,600,5804,OnlineEV,1
0,24,600,5806,PlugInEV,1
0,24,600,5808,OnlineEV,1
0,24,600,5810,PlugInEV,1
0,24,600,5812,OnlineEV,1
0,24,600,5814,PlugInEV,1
0,24,600,5816,OnlineEV,1
0,24,600,5818,PlugInEV,1
0,24,600,5820,OnlineEV,1
0,24,600,5822,PlugInEV,1
0,24,600,5824,OnlineEV,1
0,24,600,5826,PlugInEV,1
0,24,600,5828,OnlineEV,1
0,24,600,5830,PlugInEV,1
0,24,600,5832,OnlineEV,1
0,24,600,5834,PlugInEV,1
0,24,600,5836,OnlineEV,1
0,24,600,5838,PlugInEV,1
0,24,600,5840,OnlineEV,1
0,24,600,5842,PlugInEV,1
0,24,600,5844,OnlineEV,1
0,24,600,5846,PlugInEV,1
0,24,600,5848,OnlineEV,1
0,24,600,5850,PlugInEV,1
0,24,600,5852,OnlineEV,1
0,24,600,5854,PlugInEV,1
0,24,600,5856,OnlineEV,1
0,24,600,5858,PlugInEV,1
0,24,600,5860,OnlineEV,1
0,24,600,5862,PlugInEV,1
0,24,600,5864,OnlineEV,1
0,24,600,5866,PlugInEV,1
0,24,600,5868,OnlineEV,1
0,24,600,5870,PlugInEV,1
0,24,600,5872,OnlineEV,1
0,24,600,5874,PlugInEV,1
0,24,600,5876,OnlineEV,1
0,24,600,5878,PlugInEV,1
0,24,600,5880,OnlineEV,1
0,24,600,5882,PlugInEV,1
0,24,600,5884,OnlineEV,1
0,24,600,5886,PlugInEV,1
0,24,600,5888,OnlineEV,1
0,24,600,5890,PlugInEV,1
0,24,600,5892,OnlineEV,1
0,24,600,5894,PlugInEV,1
0,24,600,5896,OnlineEV,1
0,24,600,5898,PlugInEV,1
0,24,600,5900,OnlineEV,1
0,24,600,5902,PlugInEV,1
0,24,600,5904,OnlineEV,1
0,24,600,5906,PlugInEV,1
0,24,600,5908,OnlineEV,1
0,24,600,5910,PlugInEV,1
0,24,600,5912,OnlineEV,1
0,24,600,5914,PlugInEV,1
0,24,600,5916,OnlineEV,1
0,24,600,5918,PlugInEV,1
0,24,600,5920,OnlineEV,1
0,24,600,5922,PlugInEV,1
0,24,600,5924,OnlineEV,1
0,24,600,5926,PlugInEV,1
0,24,600,5928,OnlineEV,1
0,24,600,5930,PlugInEV,1
0,24,600,5932,OnlineEV,1
0,24,600,5934,PlugInEV,1
0,24,600,5936,OnlineEV,1
0,24,600,5938,PlugInEV,1
0,24,600,5940,OnlineEV,1
0,24,600,5942,PlugInEV,1
0,24,600,5944,OnlineEV,1
0,24,600,5946,PlugInEV,1
0,24,600,5948,OnlineEV,1
0,24,600,5950,PlugInEV,1
0,24,600,5952,OnlineEV,1
0,24,600,5954,PlugInEV,1
0,24,600,5956,OnlineEV,1
0,24,600,5958,PlugInEV,1
0,24,600,5960,OnlineEV,1
0,24,600,5962,PlugInEV,1
0,24,600,5964,OnlineEV,1
0,24,600,5966,PlugInEV,1
0,24,600,5968,OnlineEV,1
0,24,600,5970,PlugInEV,1
0,24,600,5972,OnlineEV,1
0,24,600,5974,PlugInEV,1
0,24,600,5976,OnlineEV,1
0,24,600,5978,PlugInEV,1
0,24,600,5980,OnlineEV,1
0,24,600,5982,PlugInEV,1
0,24,600,5984,OnlineEV,1
0,24,600,5986,PlugInEV,1
0,24,600,5988,OnlineEV,1
0,24,600,5990,PlugInEV,1
0,24,600,5992,OnlineEV,1
0,24,600,5994,PlugInEV,1
0,24,600,5996,OnlineEV,1
0,24,600,5998,PlugInEV,1
0,24,600,6000,OnlineEV,1
0,24,600,6002,PlugInEV,1
0,24,600,6004,OnlineEV,1
0,24,600,6006,PlugInEV,1
0,24,600,6008,OnlineEV,1
0,24,600,6010,PlugInEV,1
0,24,600,6012,OnlineEV,1
0,24,600,6014,PlugInEV,1
0,24,600,6016,OnlineEV,1
0,24,600,6018,PlugInEV,1
0,24,600,6020,OnlineEV,1
0,24,600,6022,PlugInEV,1
0,24,600,6024,OnlineEV,1
0,24,600,6026,PlugInEV,1
0,24,600,6028,OnlineEV,1
0,24,600,6030,PlugInEV,1
0,24,600,6032,OnlineEV,1
0,24,600,6034,PlugInEV,1
0,24,600,6036,OnlineEV,1
0,24,600,6038,PlugInEV,1
0,24,600,6040,OnlineEV,1
0,24,600,6042,PlugInEV,1
0,24,600,6044,OnlineEV,1
0,24,600,6046,PlugInEV,1
0,24,600,6048,OnlineEV,1
0,24,600,6050,PlugInEV,1
0,24,600,6052,OnlineEV,1
0,24,600,6054,PlugInEV,1
0,24,600,6056,OnlineEV,1
0,24,600,6058,PlugInEV,1
0,24,600,6060,OnlineEV,1
0,24,600,6062,PlugInEV,1
0,24,600,6064,OnlineEV,1
0,24,600,6066,PlugInEV,1
0,24,600,6068,OnlineEV,1
0,24,600,6070,PlugInEV,1
0,24,600,6072,OnlineEV,1
0,24,600,6074,PlugInEV,1
0,24,600,6076,OnlineEV,1
0,24,600,6078,PlugInEV,1
0,24,600,6080,OnlineEV,1
0,24,600,6082,PlugInEV,1
0,24,600,6084,OnlineEV,1
